id,Grid cell,green_area_m2,city_level,neighborhood_level,trail,camera_surveillance,commercial_poi,public_poi,recreation_poi,housing_Owner,housing_Renter,housing_buld_age_1945 and before,housing_buld_age_1946-1990,housing_buld_age_1991 and after,housing_small_apartment,housing_large_apartment,housing_standalone_house,housing_auxiliary_house,housing_others,isco_High,isco_Medium,isco_Low,ethnical_EST,ethnical_RUS,age_0-9,age_10-19,age_20-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-79,age_80-89,age_90+,revised_landuse_11100,revised_landuse_11210,revised_landuse_11220,revised_landuse_12100,X,Y,landuse_diversity,numbers_against_public_order,numbers_violent_crime,numbers_against_property,Grid cell_count,geometry,crime_incidents
322,500mN6589500E533500,21758.687,24.097,4789.824,0.0,0.0,1.0,0.0,0.0,183,13,3.0,54.0,152.0,3.0,0.0,101.0,0.0,2.0,49,25,30,147,46,22,15,23,25,22,29,41,26,7,0,,85907.093,121648.32,,533749.5,6589749.5,3,2.0,0.0,4.0,1.0,"POLYGON ((533500 6589500, 533500 6589999, 533999 6589999, 533999 6589500, 533500 6589500))",6.0
323,500mN6589500E534000,89062.23,295.159,3051.921,113.85,0.0,0.0,0.0,0.0,117,313,0.0,15.0,416.0,0.0,12.0,62.0,0.0,0.0,125,69,48,375,42,66,61,43,76,76,55,28,16,9,0,,96077.165,51437.295,3619.565,534249.5,6589749.5,4,1.0,0.0,0.0,1.0,"POLYGON ((534000 6589500, 534000 6589999, 534499 6589999, 534499 6589500, 534000 6589500))",1.0
324,500mN6589500E534500,118602.004,193.805,2405.06,357.134,0.0,0.0,0.0,0.0,67,11,5.0,18.0,60.0,0.0,1.0,41.0,0.0,2.0,26,9,14,70,10,8,15,9,3,22,8,11,7,0,0,16601.931,54482.793,3188.641,,534749.5,6589749.5,4,,,,,"POLYGON ((534500 6589500, 534500 6589999, 534999 6589999, 534999 6589500, 534500 6589500))",
325,500mN6589500E535000,47300.2,0.0,1383.573,731.371,0.0,0.0,0.0,0.0,50,4,0.0,4.0,53.0,0.0,1.0,29.0,0.0,2.0,21,6,5,42,12,0,17,8,4,12,14,0,0,0,0,25703.026,27949.648,,,535249.5,6589749.5,3,0.0,0.0,1.0,1.0,"POLYGON ((535000 6589500, 535000 6589999, 535499 6589999, 535499 6589500, 535000 6589500))",1.0
326,500mN6589500E538500,65095.877,0.0,2795.936,185.752,0.0,1.0,1.0,0.0,149,42,0.0,220.0,0.0,0.0,4.0,0.0,0.0,0.0,34,20,53,65,119,9,15,16,32,21,38,42,18,23,6,16.415,6181.202,,4402.545,538749.5,6589749.5,4,16.0,0.0,41.0,1.0,"POLYGON ((538500 6589500, 538500 6589999, 538999 6589999, 538999 6589500, 538500 6589500))",57.0
327,500mN6589500E539000,137017.809,0.0,5988.283,3289.569,0.0,4.0,0.0,0.0,3018,655,0.0,3986.0,164.0,0.0,39.0,0.0,0.0,4.0,425,471,1093,1405,2197,324,301,376,628,481,579,549,438,409,65,28303.47,140986.854,6843.955,13222.859,539249.5,6589749.5,5,42.0,1.0,101.0,1.0,"POLYGON ((539000 6589500, 539000 6589999, 539499 6589999, 539499 6589500, 539000 6589500))",144.0
328,500mN6589500E539500,112518.93,0.0,6549.286,3507.776,3.0,10.0,2.0,0.0,2417,698,0.0,3439.0,0.0,0.0,27.0,0.0,0.0,8.0,427,408,900,1412,1597,267,258,332,598,502,435,483,283,231,50,54108.55,107660.14,,20622.829,539749.5,6589749.5,4,45.0,2.0,579.0,1.0,"POLYGON ((539500 6589500, 539500 6589999, 539999 6589999, 539999 6589500, 539500 6589500))",626.0
329,500mN6589500E540000,59909.995,0.0,4653.836,415.997,20.0,2.0,19.0,1.0,1658,463,449.0,1789.0,79.0,1.0,110.0,7.0,0.0,4.0,466,307,524,1484,634,240,216,255,438,351,321,267,133,77,19,0.071,188800.447,6790.058,4724.267,540249.5,6589749.5,5,33.0,1.0,81.0,1.0,"POLYGON ((540000 6589500, 540000 6589999, 540499 6589999, 540499 6589500, 540000 6589500))",115.0
330,500mN6589500E540500,9172.183,696.279,2122.25,871.133,0.0,3.0,0.0,0.0,415,129,265.0,313.0,12.0,2.0,39.0,54.0,0.0,3.0,119,81,171,564,226,98,72,72,144,147,143,110,41,16,3,1920.687,67731.61,19525.874,33646.364,540749.5,6589749.5,5,5.0,0.0,28.0,1.0,"POLYGON ((540500 6589500, 540500 6589999, 540999 6589999, 540999 6589500, 540500 6589500))",33.0
331,500mN6589500E541000,13240.183,237.502,3366.981,1442.522,1.0,3.0,5.0,0.0,1580,660,941.0,1489.0,123.0,1.0,147.0,12.0,0.0,16.0,613,319,459,1989,336,307,255,297,531,485,290,217,115,49,7,47905.689,75667.405,,68782.14,541249.5,6589749.5,4,19.0,0.0,276.0,1.0,"POLYGON ((541000 6589500, 541000 6589999, 541499 6589999, 541499 6589500, 541000 6589500))",295.0
332,500mN6589500E541500,25240.377,0.0,3642.613,836.794,4.0,30.0,4.0,1.0,2117,830,1116.0,1290.0,921.0,2.0,152.0,9.0,0.0,59.0,916,399,454,2471,456,494,341,339,736,594,349,250,153,83,10,44024.327,123255.812,,59768.1,541749.5,6589749.5,4,48.0,1.0,190.0,1.0,"POLYGON ((541500 6589500, 541500 6589999, 541999 6589999, 541999 6589500, 541500 6589500))",239.0
333,500mN6589500E542000,96626.334,0.0,4300.201,1384.661,15.0,14.0,15.0,1.0,895,524,438.0,190.0,886.0,3.0,68.0,6.0,0.0,45.0,488,198,136,1054,178,248,153,169,383,265,168,84,43,10,0,34614.327,32662.369,,75303.46,542249.5,6589749.5,4,41.0,0.0,202.0,1.0,"POLYGON ((542000 6589500, 542000 6589999, 542499 6589999, 542499 6589500, 542000 6589500))",243.0
334,500mN6589500E542500,54857.373,0.0,6462.679,750.66,13.0,19.0,23.0,3.0,90,89,6.0,0.0,193.0,0.0,11.0,0.0,0.0,28.0,65,27,21,125,29,32,7,29,66,30,17,13,3,3,0,15411.71,,,24715.976,542749.5,6589749.5,3,30.0,0.0,214.0,1.0,"POLYGON ((542500 6589500, 542500 6589999, 542999 6589999, 542999 6589500, 542500 6589500))",244.0
335,500mN6589500E543000,5781.221,0.0,3037.503,0.0,0.0,22.0,1.0,1.0,46,62,0.0,0.0,110.0,0.0,3.0,0.0,0.0,13.0,30,16,14,64,14,13,8,14,35,20,9,7,3,0,0,,,,21977.059,543249.5,6589749.5,2,34.0,1.0,726.0,1.0,"POLYGON ((543000 6589500, 543000 6589999, 543499 6589999, 543499 6589500, 543000 6589500))",761.0
336,500mN6589500E543500,10786.023,0.0,2872.454,0.0,9.0,1.0,42.0,1.0,92,55,0.0,153.0,0.0,0.0,5.0,0.0,0.0,0.0,36,25,28,71,47,14,7,25,44,16,10,20,14,3,0,5355.012,,,33902.913,543749.5,6589749.5,3,6.0,0.0,31.0,1.0,"POLYGON ((543500 6589500, 543500 6589999, 543999 6589999, 543999 6589500, 543500 6589500))",37.0
337,500mN6589500E544000,46440.155,0.0,4885.089,159.044,6.0,0.0,33.0,2.0,295,135,0.0,0.0,447.0,0.0,17.0,0.0,0.0,17.0,147,52,37,216,130,83,35,41,111,77,49,26,16,7,3,11408.182,136.11,,,544249.5,6589749.5,3,3.0,0.0,14.0,1.0,"POLYGON ((544000 6589500, 544000 6589999, 544499 6589999, 544499 6589500, 544000 6589500))",17.0
338,500mN6589500E544500,105052.454,28.942,2573.654,2576.287,5.0,0.0,51.0,1.0,114,71,0.0,8.0,190.0,0.0,6.0,0.0,0.0,7.0,58,26,15,113,37,40,19,17,53,37,15,10,3,4,0,12.923,2605.12,7919.315,,544749.5,6589749.5,4,2.0,0.0,9.0,1.0,"POLYGON ((544500 6589500, 544500 6589999, 544999 6589999, 544999 6589500, 544500 6589500))",11.0
339,500mN6589500E545000,124058.071,0.0,2922.806,3749.608,3.0,0.0,24.0,3.0,51,15,28.0,3.0,35.0,0.0,8.0,7.0,0.0,0.0,13,7,18,45,14,5,5,5,9,12,10,6,9,5,0,,,5542.529,2320.388,545249.5,6589749.5,3,2.0,0.0,6.0,1.0,"POLYGON ((545000 6589500, 545000 6589999, 545499 6589999, 545499 6589500, 545000 6589500))",8.0
340,500mN6589500E545500,121860.542,0.0,2513.662,2146.456,13.0,0.0,34.0,2.0,317,66,12.0,58.0,354.0,1.0,14.0,21.0,0.0,6.0,101,59,54,287,104,67,38,29,96,70,46,41,24,9,5,6121.651,15251.442,28787.602,12319.587,545749.5,6589749.5,5,8.0,0.0,28.0,1.0,"POLYGON ((545500 6589500, 545500 6589999, 545999 6589999, 545999 6589500, 545500 6589500))",36.0
341,500mN6589500E546000,63237.844,35.26,3384.263,1626.768,18.0,0.0,0.0,0.0,156,33,8.0,0.0,199.0,0.0,2.0,4.0,0.0,0.0,54,27,23,96,79,28,17,25,45,29,29,23,10,0,0,7382.609,11497.298,,18333.208,546249.5,6589749.5,4,4.0,0.0,168.0,1.0,"POLYGON ((546000 6589500, 546000 6589999, 546499 6589999, 546499 6589500, 546000 6589500))",172.0
342,500mN6589500E546500,98250.902,0.0,4083.523,3473.592,18.0,3.0,8.0,0.0,1469,288,3.0,1879.0,64.0,0.0,15.0,1.0,0.0,2.0,238,209,465,473,1211,162,189,137,300,299,186,319,237,108,8,39567.656,10647.372,,40950.139,546749.5,6589749.5,4,17.0,0.0,288.0,1.0,"POLYGON ((546500 6589500, 546500 6589999, 546999 6589999, 546999 6589500, 546500 6589500))",305.0
343,500mN6589500E547000,112417.149,0.0,4366.29,3282.45,3.0,0.0,4.0,1.0,1934,477,0.0,2297.0,326.0,0.0,19.0,0.0,0.0,1.0,346,289,614,723,1559,334,228,231,461,358,265,330,260,134,22,48164.973,45048.257,,17979.558,547249.5,6589749.5,4,25.0,0.0,35.0,1.0,"POLYGON ((547000 6589500, 547000 6589999, 547499 6589999, 547499 6589500, 547000 6589500))",60.0
344,500mN6589500E547500,124824.293,114.737,4520.892,4806.284,0.0,5.0,4.0,0.0,3293,592,0.0,3532.0,758.0,0.0,23.0,0.0,0.0,10.0,510,481,1105,1056,2656,415,440,334,708,611,444,678,448,187,25,55410.019,65834.987,,4066.046,547749.5,6589749.5,4,40.0,2.0,200.0,1.0,"POLYGON ((547500 6589500, 547500 6589999, 547999 6589999, 547999 6589500, 547500 6589500))",242.0
345,500mN6589500E548000,70689.532,0.0,4791.285,2016.512,0.0,2.0,4.0,5.0,1153,185,0.0,1479.0,0.0,0.0,8.0,0.0,0.0,3.0,147,149,433,448,876,136,147,130,239,194,198,240,156,79,9,37557.792,,,81859.638,548249.5,6589749.5,3,27.0,0.0,399.0,1.0,"POLYGON ((548000 6589500, 548000 6589999, 548499 6589999, 548499 6589500, 548000 6589500))",426.0
346,500mN6589500E549000,140234.779,0.0,7585.612,2490.246,0.0,15.0,6.0,0.0,2045,545,0.0,2855.0,0.0,0.0,19.0,0.0,0.0,0.0,295,289,803,704,1695,243,252,252,452,418,274,499,287,162,16,7954.446,95802.855,,47956.111,549249.5,6589749.5,4,50.0,1.0,68.0,1.0,"POLYGON ((549000 6589500, 549000 6589999, 549499 6589999, 549499 6589500, 549000 6589500))",119.0
347,500mN6589500E549500,113785.641,0.0,7183.986,3181.963,0.0,20.0,8.0,0.0,3093,798,0.0,4298.0,0.0,0.0,23.0,0.0,0.0,2.0,422,427,1200,1056,2521,391,417,395,638,630,463,705,427,201,31,52181.611,83373.132,,71671.898,549749.5,6589749.5,4,59.0,1.0,1165.0,1.0,"POLYGON ((549500 6589500, 549500 6589999, 549999 6589999, 549999 6589500, 549500 6589500))",1225.0
348,500mN6589500E550000,117351.97,0.0,5313.586,2376.228,0.0,8.0,3.0,0.0,1583,388,0.0,2203.0,2712.0,0.0,24.0,0.0,0.0,5.0,375,361,1497,1581,2755,519,791,512,724,735,531,663,294,129,17,25124.37,28265.468,,119298.017,550249.5,6589749.5,4,41.0,1.0,437.0,1.0,"POLYGON ((550000 6589500, 550000 6589999, 550499 6589999, 550499 6589500, 550000 6589500))",479.0
349,500mN6589500E550500,126929.332,1039.307,2545.024,4218.761,0.0,2.0,0.0,0.0,2140,644,0.0,2575.0,505.0,0.0,24.0,0.0,0.0,0.0,293,296,946,740,1821,310,244,286,607,450,290,571,224,81,17,52382.605,30836.869,,31726.802,550749.5,6589749.5,4,43.0,0.0,272.0,1.0,"POLYGON ((550500 6589500, 550500 6589999, 550999 6589999, 550999 6589500, 550500 6589500))",315.0
350,500mN6589500E551000,77532.83,1793.005,3044.09,1859.821,0.0,2.0,0.0,0.0,851,154,0.0,640.0,465.0,0.0,10.0,0.0,0.0,0.0,134,129,333,237,725,124,122,99,215,162,109,185,63,23,3,9404.184,43902.505,,,551249.5,6589749.5,3,6.0,0.0,23.0,1.0,"POLYGON ((551000 6589500, 551000 6589999, 551499 6589999, 551499 6589500, 551000 6589500))",29.0
351,500mN6589500E551500,60674.989,1965.649,1774.269,1973.931,0.0,0.0,0.0,0.0,6,6,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,3,3,3,11,0,0,3,3,0,0,3,5,0,0,0,,,11257.543,,551749.5,6589749.5,2,1.0,0.0,1.0,1.0,"POLYGON ((551500 6589500, 551500 6589999, 551999 6589999, 551999 6589500, 551500 6589500))",2.0
352,500mN6590000E532500,96583.82,356.979,2717.62,1179.519,0.0,1.0,6.0,1.0,67,3,0.0,25.0,55.0,0.0,0.0,34.0,18.0,0.0,24,10,4,46,29,16,6,3,14,14,4,7,15,0,0,,,48217.669,7518.911,532749.5,6590249.5,3,,,,,"POLYGON ((532500 6590000, 532500 6590499, 532999 6590499, 532999 6590000, 532500 6590000))",
353,500mN6590000E533000,114106.499,232.601,3150.784,950.412,0.0,0.0,0.0,0.0,215,8,0.0,28.0,221.0,5.0,7.0,55.0,16.0,3.0,79,29,16,174,52,26,38,21,26,37,44,28,21,6,3,6024.799,53666.735,45228.579,,533249.5,6590249.5,4,5.0,0.0,4.0,1.0,"POLYGON ((533000 6590000, 533000 6590499, 533499 6590499, 533499 6590000, 533000 6590000))",9.0
354,500mN6590000E533500,92334.587,321.205,3125.007,293.161,0.0,0.0,0.0,0.0,232,36,0.0,15.0,281.0,13.0,1.0,55.0,11.0,2.0,93,36,30,199,73,36,46,28,29,61,52,20,23,6,0,,80008.304,21131.724,17044.852,533749.5,6590249.5,4,2.0,0.0,6.0,1.0,"POLYGON ((533500 6590000, 533500 6590499, 533999 6590499, 533999 6590000, 533500 6590000))",8.0
355,500mN6590000E534000,73892.982,601.4,2864.192,577.171,0.0,3.0,1.0,0.0,127,3,3.0,16.0,111.0,0.0,4.0,44.0,0.0,0.0,32,20,16,107,15,17,17,9,22,15,19,21,7,0,3,3687.286,16226.316,75035.647,38104.049,534249.5,6590249.5,5,0.0,0.0,10.0,1.0,"POLYGON ((534000 6590000, 534000 6590499, 534499 6590499, 534499 6590000, 534000 6590000))",10.0
356,500mN6590000E534500,18810.894,0.0,504.763,685.043,0.0,0.0,0.0,1.0,16,0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,7,0,0,11,0,0,4,3,0,3,4,3,0,0,0,,13098.776,,,534749.5,6590249.5,2,,,,,"POLYGON ((534500 6590000, 534500 6590499, 534999 6590499, 534999 6590000, 534500 6590000))",
357,500mN6590000E538500,92601.017,80.806,3336.487,611.114,0.0,0.0,1.0,0.0,285,110,0.0,440.0,50.0,0.0,14.0,3.0,0.0,0.0,66,43,144,192,240,31,24,57,104,72,54,78,43,22,5,,20498.825,26176.139,,538749.5,6590249.5,3,11.0,0.0,30.0,1.0,"POLYGON ((538500 6590000, 538500 6590499, 538999 6590499, 538999 6590000, 538500 6590000))",41.0
358,500mN6590000E539000,130126.847,0.0,6722.862,4222.725,0.0,18.0,5.0,0.0,3124,792,0.0,4056.0,359.0,0.0,51.0,0.0,0.0,10.0,511,455,1307,1431,2360,397,332,431,806,555,579,635,375,259,46,46956.748,138862.292,2726.844,12253.568,539249.5,6590249.5,5,96.0,3.0,582.0,1.0,"POLYGON ((539000 6590000, 539000 6590499, 539499 6590499, 539499 6590000, 539000 6590000))",681.0
359,500mN6590000E539500,63016.029,0.0,5506.553,1688.587,0.0,11.0,1.0,1.0,1842,506,46.0,1997.0,537.0,0.0,33.0,3.0,0.0,14.0,333,250,788,819,1368,229,196,264,484,334,337,386,201,129,20,27623.993,56107.595,,126535.276,539749.5,6590249.5,4,38.0,1.0,263.0,1.0,"POLYGON ((539500 6590000, 539500 6590499, 539999 6590499, 539999 6590000, 539500 6590000))",302.0
360,500mN6590000E540000,22718.884,0.0,3881.791,488.944,0.0,11.0,1.0,0.0,638,153,344.0,476.0,62.0,0.0,23.0,1.0,0.0,4.0,178,103,216,493,297,94,87,81,196,152,101,112,43,23,6,,16741.204,,188385.401,540249.5,6590249.5,3,15.0,1.0,121.0,1.0,"POLYGON ((540000 6590000, 540000 6590499, 540499 6590499, 540499 6590000, 540000 6590000))",137.0
361,500mN6590000E540500,13189.214,0.0,1767.273,802.832,0.0,0.0,0.0,0.0,359,90,80.0,430.0,9.0,1.0,9.0,1.0,0.0,2.0,69,49,153,165,293,40,34,48,95,69,86,67,39,31,10,,492.25,,200536.724,540749.5,6590249.5,3,7.0,0.0,32.0,1.0,"POLYGON ((540500 6590000, 540500 6590499, 540999 6590499, 540999 6590000, 540500 6590000))",39.0
362,500mN6590000E541000,52381.41,132.854,3048.253,2589.412,0.0,6.0,0.0,0.0,962,356,643.0,694.0,143.0,1.0,82.0,6.0,0.0,24.0,431,210,192,1162,147,207,128,157,390,290,123,97,58,28,3,681.187,76858.073,,112371.751,541249.5,6590249.5,4,16.0,0.0,65.0,1.0,"POLYGON ((541000 6590000, 541000 6590499, 541499 6590499, 541499 6590000, 541000 6590000))",81.0
363,500mN6590000E541500,57861.364,0.0,4348.217,1003.712,0.0,8.0,0.0,1.0,1864,778,685.0,1268.0,929.0,3.0,162.0,21.0,0.0,22.0,846,342,401,2183,338,461,287,265,749,527,279,169,105,46,7,7419.785,137939.981,,65686.549,541749.5,6590249.5,4,24.0,0.0,105.0,1.0,"POLYGON ((541500 6590000, 541500 6590499, 541999 6590499, 541999 6590000, 541500 6590000))",129.0
364,500mN6590000E542000,23395.025,42.724,2993.173,368.96,0.0,2.0,13.0,1.0,735,386,149.0,583.0,419.0,1.0,73.0,8.0,0.0,51.0,358,156,118,788,203,158,112,150,289,211,110,74,48,23,7,2463.201,42783.284,,74044.638,542249.5,6590249.5,4,11.0,0.0,54.0,1.0,"POLYGON ((542000 6590000, 542000 6590499, 542499 6590499, 542499 6590000, 542000 6590000))",65.0
365,500mN6590000E545500,107790.305,0.0,2944.433,1096.33,0.0,3.0,8.0,1.0,346,174,0.0,0.0,558.0,0.0,12.0,4.0,0.0,13.0,170,92,33,273,164,90,40,65,159,76,62,36,23,7,0,,60373.999,32612.128,48112.583,545749.5,6590249.5,4,2.0,0.0,9.0,1.0,"POLYGON ((545500 6590000, 545500 6590499, 545999 6590499, 545999 6590000, 545500 6590000))",11.0
366,500mN6590000E546000,64983.681,0.0,2691.96,798.567,0.0,0.0,1.0,0.0,121,11,8.0,9.0,119.0,0.0,3.0,15.0,0.0,4.0,40,17,20,68,63,26,15,19,27,27,7,7,4,3,0,,3450.032,24204.696,108.629,546249.5,6590249.5,4,3.0,0.0,7.0,1.0,"POLYGON ((546000 6590000, 546000 6590499, 546499 6590499, 546499 6590000, 546000 6590000))",10.0
367,500mN6590000E546500,32243.281,167.002,3820.818,1446.754,9.0,1.0,3.0,0.0,360,42,0.0,6.0,417.0,0.0,3.0,1.0,0.0,2.0,85,61,60,125,254,62,76,33,65,112,33,29,11,3,0,,,,53884.874,546749.5,6590249.5,2,7.0,0.0,24.0,1.0,"POLYGON ((546500 6590000, 546500 6590499, 546999 6590499, 546999 6590000, 546500 6590000))",31.0
368,500mN6590000E547500,15633.632,0.0,1785.979,3099.242,0.0,3.0,0.0,1.0,312,375,0.0,0.0,709.0,0.0,5.0,0.0,0.0,2.0,122,82,147,283,377,88,63,71,151,107,75,75,58,19,3,16197.548,,,25191.452,547749.5,6590249.5,3,8.0,0.0,52.0,1.0,"POLYGON ((547500 6590000, 547500 6590499, 547999 6590499, 547999 6590000, 547500 6590000))",60.0
369,500mN6590000E548000,82843.232,0.0,2581.026,3768.71,0.0,1.0,13.0,7.0,1614,289,0.0,126.0,1972.0,0.0,9.0,0.0,0.0,1.0,294,237,583,796,1049,228,195,167,412,259,290,330,112,93,12,49099.055,579.729,,6692.237,548249.5,6590249.5,4,26.0,1.0,19.0,1.0,"POLYGON ((548000 6590000, 548000 6590499, 548499 6590499, 548499 6590000, 548000 6590000))",46.0
370,500mN6590000E548500,46302.092,0.0,3117.054,2144.072,0.0,3.0,8.0,3.0,317,104,0.0,436.0,0.0,0.0,1.0,0.0,0.0,0.0,72,75,93,130,203,89,24,82,141,45,30,21,3,3,0,,8269.278,,46361.132,548749.5,6590249.5,3,10.0,0.0,203.0,1.0,"POLYGON ((548500 6590000, 548500 6590499, 548999 6590499, 548999 6590000, 548500 6590000))",213.0
371,500mN6590000E549000,157821.611,0.0,5213.068,5585.499,0.0,3.0,13.0,1.0,3632,987,0.0,5057.0,0.0,0.0,20.0,0.0,0.0,1.0,513,487,1473,1226,3111,478,519,369,826,751,576,843,461,200,34,111217.85,41767.011,,3624.865,549249.5,6590249.5,4,32.0,3.0,62.0,1.0,"POLYGON ((549000 6590000, 549000 6590499, 549499 6590499, 549499 6590000, 549000 6590000))",97.0
372,500mN6590000E549500,162125.915,0.0,3987.33,4357.413,0.0,3.0,7.0,2.0,2730,532,0.0,3574.0,0.0,0.0,19.0,0.0,0.0,1.0,394,361,1063,753,2258,336,309,280,578,500,423,641,333,149,25,69688.243,49828.0,,16290.139,549749.5,6590249.5,4,36.0,0.0,51.0,1.0,"POLYGON ((549500 6590000, 549500 6590499, 549999 6590499, 549999 6590000, 549500 6590000))",87.0
373,500mN6590000E550000,140623.14,0.0,5191.67,4434.747,0.0,14.0,1.0,0.0,2762,526,0.0,2993.0,570.0,0.0,26.0,0.0,0.0,7.0,375,377,1011,771,2223,364,363,300,641,537,330,586,300,119,23,25552.335,98485.107,,14999.541,550249.5,6590249.5,4,51.0,0.0,208.0,1.0,"POLYGON ((550000 6590000, 550000 6590499, 550499 6590499, 550499 6590000, 550000 6590000))",259.0
374,500mN6590000E550500,98024.739,0.0,4945.944,3126.974,0.0,1.0,0.0,0.0,2436,447,0.0,3113.0,0.0,0.0,18.0,0.0,0.0,1.0,316,290,943,771,1872,275,293,249,481,462,315,609,296,113,20,16109.648,66936.721,,38232.219,550749.5,6590249.5,4,31.0,0.0,45.0,1.0,"POLYGON ((550500 6590000, 550500 6590499, 550999 6590499, 550999 6590000, 550500 6590000))",76.0
375,500mN6590000E551000,107096.538,574.952,2134.256,2219.5,0.0,0.0,0.0,1.0,239,36,0.0,144.0,155.0,0.0,5.0,0.0,0.0,0.0,29,32,95,85,181,35,30,21,51,42,25,64,26,5,0,,21006.723,,483.867,551249.5,6590249.5,3,3.6666666666666665,0.0,8.0,3.0,"POLYGON ((551000 6590000, 551000 6590499, 551499 6590499, 551499 6590000, 551000 6590000))",11.666666666666666
376,500mN6590500E532500,38830.451,763.298,2525.02,274.497,0.0,0.0,0.0,0.0,128,8,0.0,77.0,62.0,1.0,0.0,51.0,54.0,1.0,34,22,23,110,30,16,20,15,16,22,14,22,12,6,0,,,67650.084,,532749.5,6590749.5,2,3.0,0.0,3.0,1.0,"POLYGON ((532500 6590500, 532500 6590999, 532999 6590999, 532999 6590500, 532500 6590500))",6.0
377,500mN6590500E533000,168595.165,0.0,1782.517,2114.213,0.0,0.0,0.0,0.0,100,4,0.0,3.0,102.0,1.0,1.0,29.0,10.0,1.0,30,17,9,65,40,12,17,9,16,19,18,10,4,0,3,,26630.918,28127.185,,533249.5,6590749.5,3,1.0,0.0,0.0,1.0,"POLYGON ((533000 6590500, 533000 6590999, 533499 6590999, 533499 6590500, 533000 6590500))",1.0
378,500mN6590500E533500,17103.706,35.216,1124.153,820.516,0.0,0.0,0.0,0.0,56,4,0.0,24.0,40.0,2.0,0.0,21.0,11.0,2.0,13,10,12,42,20,6,11,0,6,9,12,11,8,3,0,,43300.517,17320.567,1825.449,533749.5,6590749.5,4,1.0,0.0,0.0,1.0,"POLYGON ((533500 6590500, 533500 6590999, 533999 6590999, 533999 6590500, 533500 6590500))",1.0
379,500mN6590500E538000,67001.351,155.815,2835.267,757.631,0.0,0.0,1.0,0.0,894,212,41.0,1226.0,24.0,1.0,19.0,1.0,0.0,1.0,105,116,397,351,791,111,108,120,195,160,187,207,112,73,18,5817.019,35802.27,20165.22,,538249.5,6590749.5,4,10.0,0.0,35.0,1.0,"POLYGON ((538000 6590500, 538000 6590999, 538499 6590999, 538499 6590500, 538000 6590500))",45.0
380,500mN6590500E538500,137865.418,0.0,3607.593,4891.125,0.0,1.0,22.0,3.0,761,275,45.0,1060.0,116.0,5.0,41.0,13.0,0.0,5.0,163,121,330,562,515,86,99,147,237,151,157,173,96,60,15,296.432,59682.247,45153.736,11301.084,538749.5,6590749.5,5,13.0,0.0,56.0,1.0,"POLYGON ((538500 6590500, 538500 6590999, 538999 6590999, 538999 6590500, 538500 6590500))",69.0
381,500mN6590500E539000,112062.157,0.0,7768.734,5213.34,0.0,11.0,2.0,2.0,2002,569,38.0,2630.0,130.0,0.0,61.0,1.0,0.0,5.0,416,287,754,1062,1392,263,243,233,528,403,384,431,209,101,30,40136.02,152036.19,10779.291,,539249.5,6590749.5,4,55.0,2.0,211.0,1.0,"POLYGON ((539000 6590500, 539000 6590999, 539499 6590999, 539499 6590500, 539000 6590500))",268.0
382,500mN6590500E539500,53517.355,145.024,5435.975,1052.937,0.0,7.0,3.0,0.0,1244,282,476.0,1184.0,107.0,0.0,39.0,40.0,0.0,3.0,185,165,514,569,952,151,146,164,262,291,230,260,162,88,13,5427.957,75180.408,44012.302,53967.043,539749.5,6590749.5,5,31.0,1.0,120.0,1.0,"POLYGON ((539500 6590500, 539500 6590999, 539999 6590999, 539999 6590500, 539500 6590500))",152.0
383,500mN6590500E540000,97017.393,0.0,5034.847,2222.028,0.0,7.0,5.0,1.0,1538,809,9.0,2223.0,353.0,0.0,34.0,9.0,0.0,10.0,292,282,770,1078,1173,205,205,268,439,353,341,413,207,126,29,,2095.384,,196907.013,540249.5,6590749.5,3,61.0,0.0,199.0,1.0,"POLYGON ((540000 6590500, 540000 6590999, 540499 6590999, 540499 6590500, 540000 6590500))",260.0
384,500mN6590500E540500,65220.615,0.0,2814.734,504.37,0.0,27.0,5.0,0.0,428,417,0.0,626.0,236.0,0.0,12.0,0.0,0.0,1.0,130,112,197,472,283,88,54,75,217,107,92,108,74,40,7,,,,125362.686,540749.5,6590749.5,2,30.0,1.0,180.0,1.0,"POLYGON ((540500 6590500, 540500 6590999, 540999 6590999, 540999 6590500, 540500 6590500))",211.0
385,500mN6590500E541000,31090.455,388.734,2446.16,240.51,0.0,9.0,6.0,0.0,135,149,8.0,0.0,287.0,0.0,6.0,0.0,0.0,16.0,112,31,23,170,51,48,22,43,95,52,18,14,0,3,0,,,,29486.617,541249.5,6590749.5,2,7.0,0.0,28.0,1.0,"POLYGON ((541000 6590500, 541000 6590999, 541499 6590999, 541499 6590500, 541000 6590500))",35.0
386,500mN6590500E546000,76752.093,199.68,2019.23,657.399,11.0,0.0,4.0,18.0,96,10,0.0,0.0,103.0,0.0,5.0,2.0,0.0,2.0,29,26,16,51,40,13,4,22,42,9,8,9,0,0,0,,,8889.246,836.37,546249.5,6590749.5,3,0.0,0.0,5.0,1.0,"POLYGON ((546000 6590500, 546000 6590999, 546499 6590999, 546499 6590500, 546000 6590500))",5.0
